civi_handling_unit,cstb_column,citm_name1,csts_name,civi_entry_date,civi_primary_qty_reserved,civi_primary_qty,civi_secondary_uom_code,csbt_name,civi_storagebin_code,citm_code2,citm_code1,civi_organization_id,civi_primary_qty_available,civi_secondary_qty,civi_stock_type_code,civi_id,cstt_name,cstb_line,cstb_level,civi_expiration_date,citm_packaging,civi_onset_date,civi_warehouse_code,civi_batch_number,civi_primary_uom_code,metadata_fecha_consulta
182393,9.0,MASILLA ETERCOAT 2 EN 1 JUNTA Y SUPERFICIE X 1 GAL,SIKAS PEGANTES,2025-02-13,0.0,24.0,,Large Shelf,F13M9A20DER,,10030428,98,24.0,,01,688622,Montacargas,13,20.0,2026-02-11,,,1145,,Und,2025-09-06 23:29:24
181208,5.0,CANTO PVC INTRAPLAS CEDRO 19X1.5 MM 100mxRollo,CANTOS,2025-08-22,0.0,100.0,,Large Shelf,F1M5A70DER,,10003803,98,100.0,,01,917506,Estantería pesada,1,70.0,,,,1290,,Metro,2025-09-06 23:29:24
180661,11.0,CANTO PVC INTRAPLAS AUSTRAL RUSTICK 19X1.5 MM 100mxRollo,CANTOS,2025-08-22,0.0,100.0,,Large Shelf,F1M11A70DER,,10028689,98,100.0,,01,917498,Estantería pesada,1,70.0,,,,1290,,Metro,2025-09-06 23:29:24
181058,1.0,CANTO PVC INTRAPLAS TABACCO CHIC 19X1.5 MM 100mxRollo,CANTOS,2025-08-22,0.0,100.0,,Large Shelf,F1M1A70DER,,10013612,98,100.0,,01,917511,Estantería pesada,1,70.0,,,,1290,,Metro,2025-09-06 23:29:24
180179,6.0,MELAMINICO SUPERCOR PB RH AMBAR TEX SOFT 183X244X15,MADERAS ESTANTERIA,2025-08-21,0.0,8.0,,Large Shelf,F8M6A50,,10015693,98,8.0,,13,931671,Montacargas,8,50.0,,,,1290,,Lámina,2025-09-06 23:29:24
PLT2179118,,CANTO PVC REHAU SODER 2026 (roble provenzal) 19X0.40MM (U.E 300 m) 300mxRollo,Zona Certificaciòn,2025-07-04,20.0,20.0,,Large Shelf,NORTE,,10031927,98,0.0,,01,938274,Entregas y envios,,,,,,1290,,Metro,2025-09-06 23:29:24
181208,5.0,CANTO PVC INTRAPLAS MARMORO 19X0.45 MM 240mxRollo(UE 2400),CANTOS,2025-08-22,0.0,2203.0,,Large Shelf,F1M5A70DER,,10030232,98,2203.0,,01,917536,Estantería pesada,1,70.0,,,,1290,,Metro,2025-09-06 23:29:24
193326,4.0,31X60 CERÁMICA PISO TIPO PIEDRA MATE SLATE BLANCO PORCELANITE (CJ: 1.68),PISO CERAMICA,2025-07-26,0.0,1.68,,Large Shelf,F7M4A10DER,,10026879,98,1.68,,01,918074,Estantería pesada,7,10.0,,,,1145,,m2,2025-09-06 23:29:24
181267,10.0,CANTO PVC INTRAPLAS KALLIO 19X0.45 MM 240mxRollo,CANTOS,2025-08-22,0.0,480.0,,Large Shelf,F1M10A70DER,,10020916,98,480.0,,01,917889,Estantería pesada,1,70.0,,,,1290,,Metro,2025-09-06 23:29:24
180471,7.0,BISAGRA 3D SLOW MOTION CLIP ON 35MM PARCHE C/T 4H NIQUELADA NEGRA,HERRAJES,2025-08-14,0.0,2670.0,,Large Shelf,F4M7A40DER,,10030063,98,2670.0,,01,918248,Estantería pesada,4,40.0,,,,1290,,Und,2025-09-06 23:29:24
180136,16.0,MELAMINICO UNICOR MDF RH AUSTRAL TEX FOREST 183X244X5.5 1C/ SIN BACKER,MADERAS ESTANTERIA,2025-02-21,0.0,1.0,,Large Shelf,F5M16A60,,10029331,98,1.0,,03,931702,Montacargas,5,60.0,,,,1290,,Lámina,2025-09-06 23:29:24
180194,2.0,MELAMINICO VESTO MDP BLANCO 215X244X15,MADERAS ESTANTERIA,2025-06-16,0.0,1.0,,Large Shelf,F7M2A10,,10010331,98,1.0,,03,931721,Piso,7,10.0,,,,1290,,Lámina,2025-09-06 23:29:24
191335,2.0,TEJA FLEXIFORTE ETERNIT #10 P7 3.05 MTS 1321799,ETHERBOARD,2025-07-04,0.0,1.0,,Large Shelf,F30M2A10DER,,10022429,98,1.0,,11,907044,Montacargas,30,10.0,,,,1145,,Und,2025-09-06 23:29:24
180379,5.0,RIEL SPAR OCULTO EXT. TOTAL SLOW MOTION 35KG 45CM RBM/45,HERRAJES,2024-11-29,0.0,233.0,,Large Shelf,F4M5A10DER,,10021647,98,233.0,,01,907056,Estantería pesada,4,10.0,,,,1290,,Juego,2025-09-06 23:29:24
180379,5.0,RIEL SPAR OCULTO EXT. TOTAL SLOW MOTION 35KG 45CM RBM/45,HERRAJES,2025-04-15,0.0,317.0,,Large Shelf,F4M5A10DER,,10021647,98,317.0,,01,907057,Estantería pesada,4,10.0,,,,1290,,Juego,2025-09-06 23:29:24
180379,5.0,RIEL SPAR OCULTO EXT. TOTAL SLOW MOTION 35KG 45CM RBM/45,HERRAJES,2025-01-20,0.0,270.0,,Large Shelf,F4M5A10DER,,10021647,98,270.0,,01,907058,Estantería pesada,4,10.0,,,,1290,,Juego,2025-09-06 23:29:24
180194,2.0,MELAMINICO VESTO MDP SEDA GIORNO HILADO 215X244X15,MADERAS ESTANTERIA,2025-02-21,0.0,3.0,,Large Shelf,F7M2A10,,10018957,98,3.0,,03,931745,Piso,7,10.0,,,,1290,,Lámina,2025-09-06 23:29:24
180101,4.0,MELAMINICO VESTO MDP RH TOSCANA SOFTWOOD 215X244X15,MADERAS ESTANTERIA,2025-05-27,0.0,1.0,,Large Shelf,F7M4A10,,10010986,98,1.0,,03,931742,Piso,7,10.0,,,,1290,,Lámina,2025-09-06 23:29:24
181223,16.0,PIZARRON LAMITECH F6 PIZARRON 4103 BRILLANTE 122X244,FORMICAS,2023-11-19,0.0,4.0,,Large Shelf,F15M16A10,,10009909,98,4.0,,03,931752,Estantería pesada,15,10.0,,,,1290,,Lámina,2025-09-06 23:29:24
180322,8.0,TABLERO RAUVISIO BRILLIANT MDF BIGIO L MATE 1899 1C 130X280X18,MADERAS ESTANTERIA,2025-04-24,0.0,1.0,,Large Shelf,F7M8A10,,10015436,98,1.0,,03,931753,Piso,7,10.0,,,,1290,,Lámina,2025-09-06 23:29:24
162326,6.0,CANTO PVC INTRAPLAS KALLIO 19X0.45 MM 240mxRollo,CANTOS Y CUBRECANTOS,2025-09-05,0.0,1200.0,,Large Shelf,F20M6A10DER,,10020916,98,1200.0,,01,936992,Estantería pesada,20,10.0,,,,1145,,Metro,2025-09-06 23:29:24
171246,4.0,PEGANTE CARPINCOL MR-60 MADERA BALDE DE 20 KILOS Ref:404143,PEGANTES Y HERRAMIENTAS,2025-09-05,0.0,1.0,,Large Shelf,F13M4A10IZQ,,10004188,98,1.0,,01,936996,Estantería pesada,13,10.0,2026-08-28,,,1145,,Und,2025-09-06 23:29:24
175475,5.0,PEGANTE CEMENTO PL285 MADERA GARRAFA X 2 LTS Ref:404149,PEGANTES Y HERRAMIENTAS,2025-09-05,0.0,6.0,,Large Shelf,F13M5A10IZQ,,10004190,98,6.0,,01,936998,Estantería pesada,13,10.0,2026-08-26,,,1145,,Und,2025-09-06 23:29:24
162378,5.0,PEGANTE CARPINCOL MR-60 MADERA GARRAFA DE 1 GALON Ref:404142,PEGANTES Y HERRAMIENTAS,2025-09-05,0.0,4.0,,Large Shelf,F13M5A10DER,,10004187,98,4.0,,01,937002,Estantería pesada,13,10.0,2026-08-19,,,1145,,Und,2025-09-06 23:29:24
130924,5.0,ANGULO A-011 CTE ANG 1 X 1/8,PERFILES,2025-04-07,0.0,108.0,,Large Shelf,F9M5A4IZQ,1000573,10000433,98,108.0,,01,751982,Estantería pesada,9,4.0,,,,1145,,Metro,2025-09-06 23:29:24
163119,7.0,SIFON BOTELLA AHORRAESPACIO 935550001,"GRIVAL ,FERRETERIA",2024-06-07,0.0,2.0,,Large Shelf,F24M7.2A30,,10014934,98,2.0,,01,886842,Estantería pesada,24,30.0,,,,1145,,Und,2025-09-06 23:29:24
191758,7.0,"PARED TRANI BLANCO CD 30X60 (CJ: 1,80 MTS)",PISO CERAMICA,2025-07-10,0.0,32.4,,Large Shelf,F7M7A60DER,,10033465,98,32.4,,01,864168,Montacargas,7,60.0,,,,1145,,m2,2025-09-06 23:29:24
194661,8.0,SANITARIO ALUVIA PLUS RD BLANCO 278491001,PORCELANA SANITARIA,2025-08-29,0.0,1.0,,Large Shelf,F8M8A20IZQ,,10033429,98,1.0,,01,930075,Montacargas,8,20.0,,,,1145,,Und,2025-09-06 23:29:24
193104,3.0,PEGACOR ULTRA GRIS X 25 KG 901521501,SIKAS PEGANTES,2025-09-01,0.0,21.0,,Large Shelf,F11M3A20DER,,10024298,98,21.0,,01,931073,Montacargas,11,20.0,2026-08-30,,,1145,,Und,2025-09-06 23:29:24
180377,6.0,RIEL SPAR TIPO FORTE EXTENSIÓN TOTAL 30KG 35CM SPAR35,HERRAJES,2025-04-15,0.0,551.0,,Large Shelf,F4M6A20DER,,10009201,98,551.0,,01,867176,Estantería pesada,4,20.0,,,,1290,,Juego,2025-09-06 23:29:24
161166,3.0,CINTA TEFLON PAVCO 3/4 PARA GAS 18MMX20M 0.50gcm3 2908187,ACCESORIOS PVC,2025-08-11,0.0,390.0,,Large Shelf,F27M3A30DER,,10011777,98,390.0,,01,903727,Estantería pesada,27,30.0,,,,1145,,Und,2025-09-06 23:29:24
180726,7.0,BISAGRA 3D SLOW MOTION CLIP ON 35MM PARCHE C/T 4H,HERRAJES,2025-07-01,0.0,150.0,,Large Shelf,F1M7A30DER,,10031739,98,150.0,,01,855745,Estantería pesada,1,30.0,,,,1290,,Und,2025-09-06 23:29:24
192909,3.0,MEGAPEGA CERAMICO GRIS x 25 KG,SIKAS PEGANTES,2025-09-01,0.0,35.0,,Large Shelf,F10M3A40DER,,10016764,98,35.0,,01,931076,Montacargas,10,40.0,2026-04-30,,,1145,,Und,2025-09-06 23:29:24
163047,7.0,PUNTILLA C.C 2.1/2'' CA MEJIA X UNIDAD (U.E LIBRA X 135),"GRIVAL ,FERRETERIA",2025-07-10,0.0,122.0,,Large Shelf,F25M7A30DER,,10029672,98,122.0,,01,864102,Estantería pesada,25,30.0,,,,1145,,Unidad,2025-09-06 23:29:24
193112,4.0,TUBO C.P.V.C. HOTPRO RDE 11 DE 1'' X3M REF 2910221,TUBERIA,2025-07-22,0.0,141.0,,Large Shelf,F28M4A20DER,,10020523,98,141.0,,01,908973,Estantería pesada,28,20.0,,,,1145,,m,2025-09-06 23:29:24
181096,3.0,KIT 4 ESCUADRAS UNIVERSALES DE ENSAMBLE PERFIL ALUMINIO C2B4 SPAR,HERRAJES,2025-03-01,0.0,98.0,,Large Shelf,F3M3A80DER,,10009632,98,98.0,,01,931792,Estantería pesada,3,80.0,,,,1290,,Und,2025-09-06 23:29:24
181096,3.0,KIT 4 ESCUADRAS UNIVERSALES DE ENSAMBLE PERFIL ALUMINIO C2B4 SPAR,HERRAJES,2025-07-25,0.0,1.0,,Large Shelf,F3M3A80DER,,10009632,98,1.0,,01,931793,Estantería pesada,3,80.0,,,,1290,,Und,2025-09-06 23:29:24
192829,6.0,SIKAWALL-330 ESTUKA ACRILICO CANECA DE 30KG,SIKAS PEGANTES,2025-07-24,0.0,11.0,,Large Shelf,F12M6A10DER,,10013569,98,11.0,,01,882951,Estantería pesada,12,10.0,2026-07-31,,,1145,,Und,2025-09-06 23:29:24
181099,1.0,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INT FLORMORADO PR PAQUETE X 100 U,HERRAJES,2024-07-02,0.0,10.0,,Large Shelf,F3M1A70DER,,10031494,98,10.0,,08,931799,Estantería pesada,3,70.0,,,,1290,,Pq,2025-09-06 23:29:24
181099,1.0,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INT FLORMORADO PR PAQUETE X 100 U,HERRAJES,2024-06-29,0.0,5.0,,Large Shelf,F3M1A70DER,,10031494,98,5.0,,08,931800,Estantería pesada,3,70.0,,,,1290,,Pq,2025-09-06 23:29:24
181099,1.0,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INT FLORMORADO PR PAQUETE X 100 U,HERRAJES,2024-06-29,0.0,5.0,,Large Shelf,F3M1A70DER,,10031494,98,5.0,,08,931801,Estantería pesada,3,70.0,,,,1290,,Pq,2025-09-06 23:29:24
181099,1.0,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INT CEDRO PAQUETE X 100 UND,HERRAJES,2025-03-29,0.0,5.0,,Large Shelf,F3M1A70DER,,10023696,98,5.0,,01,931802,Estantería pesada,3,70.0,,,,1290,,Pq,2025-09-06 23:29:24
181099,1.0,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INT CEDRO PAQUETE X 100 UND,HERRAJES,2025-03-29,0.0,4.0,,Large Shelf,F3M1A70DER,,10023696,98,4.0,,01,931803,Estantería pesada,3,70.0,,,,1290,,Pq,2025-09-06 23:29:24
181099,1.0,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INT BLANCO PAQUETE X 100 UND,HERRAJES,2025-03-29,0.0,15.0,,Large Shelf,F3M1A70DER,,10023671,98,15.0,,01,931804,Estantería pesada,3,70.0,,,,1290,,Pq,2025-09-06 23:29:24
181099,1.0,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INT BLANCO PAQUETE X 100 UND,HERRAJES,2025-03-29,0.0,8.0,,Large Shelf,F3M1A70DER,,10023671,98,8.0,,01,931805,Estantería pesada,3,70.0,,,,1290,,Pq,2025-09-06 23:29:24
181099,1.0,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INT AUSTRAL PAQUETE X 100 UND,HERRAJES,2025-05-23,0.0,4.0,,Large Shelf,F3M1A70DER,,10030648,98,4.0,,01,931808,Estantería pesada,3,70.0,,,,1290,,Pq,2025-09-06 23:29:24
181100,1.0,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INT TRIBECA DX PAQUETE X 100 UND,HERRAJES,2025-01-07,0.0,9.0,,Large Shelf,F3M1A70DER,,10028253,98,9.0,,08,931809,Estantería pesada,3,70.0,,,,1290,,Pq,2025-09-06 23:29:24
181100,1.0,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INT VERDE OLIVO DX PAQUETE X 100 UND,HERRAJES,2024-06-07,0.0,10.0,,Large Shelf,F3M1A70DER,,10031429,98,10.0,,08,931810,Estantería pesada,3,70.0,,,,1290,,Pq,2025-09-06 23:29:24
181100,1.0,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INTCENDRA ESCANDINAVO (Roble Cenizo-)PAQUETE X 100 U,HERRAJES,2025-01-09,0.0,5.0,,Large Shelf,F3M1A70DER,,10023752,98,5.0,,08,931811,Estantería pesada,3,70.0,,,,1290,,Pq,2025-09-06 23:29:24
181100,1.0,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INTCENDRA ESCANDINAVO (Roble Cenizo-)PAQUETE X 100 U,HERRAJES,2024-08-12,0.0,4.0,,Large Shelf,F3M1A70DER,,10023752,98,4.0,,08,931812,Estantería pesada,3,70.0,,,,1290,,Pq,2025-09-06 23:29:24
181100,1.0,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INTCENDRA ESCANDINAVO (Roble Cenizo-)PAQUETE X 100 U,HERRAJES,2024-07-26,0.0,1.0,,Large Shelf,F3M1A70DER,,10023752,98,1.0,,08,931813,Estantería pesada,3,70.0,,,,1290,,Pq,2025-09-06 23:29:24
181100,1.0,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INT CAPUCCINO PAQUETE X 100 UND,HERRAJES,2025-01-06,0.0,9.0,,Large Shelf,F3M1A70DER,,10023741,98,9.0,,08,931814,Estantería pesada,3,70.0,,,,1290,,Pq,2025-09-06 23:29:24
181100,1.0,TAPA TORNILLO ADHESIVO CIRCULAR AMAR CAOBA (CAOBA -ARCE) HOJAX140 UND,HERRAJES,2023-11-19,0.0,13.0,,Large Shelf,F3M1A70DER,,10014169,98,13.0,,08,931815,Estantería pesada,3,70.0,,,,1290,,Und,2025-09-06 23:29:24
181100,1.0,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INT TERRANTA DX PAQUETE X 100 UND,HERRAJES,2024-08-23,0.0,10.0,,Large Shelf,F3M1A70DER,,10031426,98,10.0,,08,931816,Estantería pesada,3,70.0,,,,1290,,Pq,2025-09-06 23:29:24
181100,1.0,TAPA TORNILLO ADHESIVO CIRCULAR AMAR ROBLE MILANO (SAHARA -ASERRADO NORDICO) HOJA X 140 UND,HERRAJES,2023-11-19,0.0,72.0,,Large Shelf,F3M1A70DER,,10014173,98,72.0,,08,931817,Estantería pesada,3,70.0,,,,1290,,Und,2025-09-06 23:29:24
181100,1.0,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INT HUMO DX PAQUETE X 100 U,HERRAJES,2025-01-09,0.0,4.0,,Large Shelf,F3M1A70DER,,10031445,98,4.0,,01,931818,Estantería pesada,3,70.0,,,,1290,,Pq,2025-09-06 23:29:24
181100,1.0,TAPA TORNILLO ADHESIVO CIRCULAR AMAR WENGHE 12MM HOJAX140 (CJ100),HERRAJES,2023-11-19,0.0,16.0,,Large Shelf,F3M1A70DER,,10004102,98,16.0,,08,931819,Estantería pesada,3,70.0,,,,1290,,Und,2025-09-06 23:29:24
181100,1.0,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INT KOA DX PAQUETE X 100 UND,HERRAJES,2024-05-18,0.0,9.0,,Large Shelf,F3M1A70DER,,10031427,98,9.0,,01,931820,Estantería pesada,3,70.0,,,,1290,,Pq,2025-09-06 23:29:24
181100,1.0,TAPA TORNILLO ADHESIVO CIRCULAR 15 MM INT ROVERE ARENA PORO PRIM PAQUETE X 100 UND,HERRAJES,2025-01-07,0.0,9.0,,Large Shelf,F3M1A70DER,,10023781,98,9.0,,08,931821,Estantería pesada,3,70.0,,,,1290,,Pq,2025-09-06 23:29:24
181325,10.0,MANIJA MEDITERRANEO SERIE 795 320MM Ref: SPAR795,OUTLET,2023-11-19,0.0,14.0,,Large Shelf,F4M10A80DER,,10009528,98,14.0,,08,931840,Estantería pesada,4,80.0,,,,1290,,Und,2025-09-06 23:29:24
181319,11.0,CANTO PVC CUBRECOL WENGUE 34X0.45 MM (U.E 366 m) 366mxRollo,OUTLET,2023-11-19,0.0,29.0,,Large Shelf,F4M11A70DER,,10003755,98,29.0,,08,931844,Estantería pesada,4,70.0,,,,1290,,Metro,2025-09-06 23:29:24
181171,2.0,CANTO PVC INTRAPLAS GRIS HUMO PRIM 22X0.45 MM 240mxRollo,HERRAJES,2025-04-23,0.0,14.0,,Large Shelf,F2M2A70DER,,10014262,98,14.0,,08,931847,Estantería pesada,2,70.0,,,,1290,,Metro,2025-09-06 23:29:24
181171,2.0,CANTO PVC INTRAPLAS HEURA 22X1.5 MM 100mxRollo,HERRAJES,2023-11-19,0.0,27.0,,Large Shelf,F2M2A70DER,,10014067,98,27.0,,08,931848,Estantería pesada,2,70.0,,,,1290,,Metro,2025-09-06 23:29:24
181171,2.0,CANTO PVC INTRAPLAS BOSCUS ESCANDINAVO PORO PRIM 19X0.45MM 240mxRollo,HERRAJES,2023-11-19,0.0,16.0,,Large Shelf,F2M2A70DER,,10014243,98,16.0,,08,931849,Estantería pesada,2,70.0,,,,1290,,Metro,2025-09-06 23:29:24
181171,2.0,CANTO PVC INTRAPLAS LINOZA CINZA AR MM 19X2 60mxRollo,HERRAJES,2025-04-23,0.0,26.0,,Large Shelf,F2M2A70DER,,10014876,98,26.0,,08,931850,Estantería pesada,2,70.0,,,,1290,,Metro,2025-09-06 23:29:24
181171,2.0,CANTO ABS RADIANT BLANCO METALIZADO (PERLA) 23X1M (U.E 120M) 60MXRollo,HERRAJES,2023-11-19,0.0,16.0,,Large Shelf,F2M2A70DER,,10013410,98,16.0,,08,931851,Estantería pesada,2,70.0,,,,1290,,Metro,2025-09-06 23:29:24
181171,2.0,CANTO PVC INTRAPLAS MAJUY PRIM 44X1 MM 120mxRollo,HERRAJES,2023-11-19,0.0,15.0,,Large Shelf,F2M2A70DER,,10022342,98,15.0,,08,931852,Estantería pesada,2,70.0,,,,1290,,Metro,2025-09-06 23:29:24
181171,2.0,CANTO PVC REHAU RADIANT MIRROR GLOSS GRIS TORMENTA 23X1MM(U.E 225m) 60mxRollo,HERRAJES,2023-11-19,0.0,19.0,,Large Shelf,F2M2A70DER,,10015487,98,19.0,,08,931853,Estantería pesada,2,70.0,,,,1290,,Metro,2025-09-06 23:29:24
181171,2.0,CANTO PVC INTRAPLAS TOSCANA PZ 22X0.45 MM (U.E 720 m) 240mxRollo,HERRAJES,2023-11-19,0.0,267.0,,Large Shelf,F2M2A70DER,,10004384,98,267.0,,08,931854,Estantería pesada,2,70.0,,,,1290,,Metro,2025-09-06 23:29:24
181171,2.0,CANTO PVC INTRAPLAS PROVENCE MAPLE PRIM 44X1 MM 120mxRollo,HERRAJES,2023-11-19,0.0,35.0,,Large Shelf,F2M2A70DER,,10022346,98,35.0,,08,931855,Estantería pesada,2,70.0,,,,1290,,Metro,2025-09-06 23:29:24
181171,2.0,CANTO PVC INTRAPLAS LINOZA CINZA AR 19X0.45MM 240mxRollo,HERRAJES,2025-04-23,0.0,19.0,,Large Shelf,F2M2A70DER,,10014870,98,19.0,,08,931856,Estantería pesada,2,70.0,,,,1290,,Metro,2025-09-06 23:29:24
181171,2.0,CANTO PVC REHAU NOCCE MILANO 19X0.45MM (U.E 300 m) 300mxRollo,HERRAJES,2025-08-22,0.0,73.0,,Large Shelf,F2M2A70DER,,10004391,98,73.0,,08,931857,Estantería pesada,2,70.0,,,,1290,,Metro,2025-09-06 23:29:24
181171,2.0,CANTO PVC REHAU ROBLE RUSTICO 22X0.45 MM (U.E 300 m) 300mxRollo,HERRAJES,2023-11-19,0.0,6.0,,Large Shelf,F2M2A70DER,,10004410,98,6.0,,08,931858,Estantería pesada,2,70.0,,,,1290,,Metro,2025-09-06 23:29:24
181171,2.0,CANTO PVC REHAU ROBLE AMERICANO 19X0.45MM (U.E 300 m) 300mxRollo,HERRAJES,2023-11-19,0.0,7.0,,Large Shelf,F2M2A70DER,,10004400,98,7.0,,08,931859,Estantería pesada,2,70.0,,,,1290,,Metro,2025-09-06 23:29:24
181171,2.0,CANTO PVC REHAU NOCCE MILANO 19X0.45MM (U.E 300 m) 300mxRollo,HERRAJES,2023-11-19,0.0,18.0,,Large Shelf,F2M2A70DER,,10004391,98,18.0,,08,931860,Estantería pesada,2,70.0,,,,1290,,Metro,2025-09-06 23:29:24
193816,6.0,PEGAFLEX MAX BOLSA AZUL X 25 KILOS,SIKAS PEGANTES,2025-08-13,0.0,40.0,,Large Shelf,F10M6A40IZQ,,10027886,98,40.0,,01,907201,Montacargas,10,40.0,,,,1145,,Und,2025-09-06 23:29:24
193814,6.0,PEGAFLEX MAX BOLSA AZUL X 25 KILOS,SIKAS PEGANTES,2025-08-13,0.0,40.0,,Large Shelf,F10M6A40DER,,10027886,98,40.0,,01,907207,Montacargas,10,40.0,,,,1145,,Und,2025-09-06 23:29:24
189661,12.0,MELAMINICO SUPERCOR PB CAPUCCINO TEX MADERA 183X244X15,MADERAS TORRES,2025-06-12,0.0,20.0,,Large Shelf,F5M12A10,,10010648,98,20.0,,12,907209,Montacargas,5,10.0,,,,1145,,Lámina,2025-09-06 23:29:24
189663,12.0,MELAMINICO SUPERCOR PB CAPUCCINO TEX MADERA 183X244X15,MADERAS TORRES,2025-06-12,0.0,20.0,,Large Shelf,F5M12A10,,10010648,98,20.0,,12,907210,Montacargas,5,10.0,,,,1145,,Lámina,2025-09-06 23:29:24
193815,6.0,PEGAFLEX MAX BOLSA AZUL X 25 KILOS,SIKAS PEGANTES,2025-08-13,0.0,40.0,,Large Shelf,F10M6A50IZQ,,10027886,98,40.0,,01,907211,Montacargas,10,50.0,,,,1145,,Und,2025-09-06 23:29:24
181078,4.0,KIT CAJÓN SPAR BÁSICO BLANCO H90MM 40 KG-50CM,HERRAJES,2025-04-05,16.0,89.0,,Large Shelf,F4M4A40DER,,10029438,98,73.0,,01,869566,Estantería pesada,4,40.0,,,,1290,,Und,2025-09-06 23:29:24
193818,6.0,PEGAFLEX MAX BOLSA AZUL X 25 KILOS,SIKAS PEGANTES,2025-08-13,0.0,40.0,,Large Shelf,F10M6A50DER,,10027886,98,40.0,,01,907216,Montacargas,10,50.0,,,,1145,,Und,2025-09-06 23:29:24
189662,12.0,MELAMINICO SUPERCOR PB CAPUCCINO TEX MADERA 183X244X15,MADERAS TORRES,2025-06-12,0.0,20.0,,Large Shelf,F5M12A10,,10010648,98,20.0,,12,907218,Montacargas,5,10.0,,,,1145,,Lámina,2025-09-06 23:29:24
193813,6.0,PEGAFLEX MAX BOLSA AZUL X 25 KILOS,SIKAS PEGANTES,2025-08-13,0.0,40.0,,Large Shelf,F10M6A60IZQ,,10027886,98,40.0,,01,907224,Montacargas,10,60.0,,,,1145,,Und,2025-09-06 23:29:24
193812,6.0,PEGAFLEX MAX BOLSA AZUL X 25 KILOS,SIKAS PEGANTES,2025-08-13,0.0,40.0,,Large Shelf,F10M6A60DER,,10027886,98,40.0,,01,907236,Montacargas,10,60.0,,,,1145,,Und,2025-09-06 23:29:24
163169,7.0,CLAVO ESTRIA VERTICAL 2'' CA MEJIA X UNIDAD (U.E LIBRA X 87),"GRIVAL ,FERRETERIA",2025-06-11,0.0,1337.0,,Large Shelf,F25M7A10DER,,10029674,98,1337.0,,01,830392,Estantería pesada,25,10.0,,,,1145,,Und,2025-09-06 23:29:24
180682,,CANTO PVC INTRAPLAS ULTRAMAR TEX SOFT 19X1.5 MM 100mxRollo(UE 1000),Recibo,2023-11-19,0.0,3.0,,Large Shelf,MUELLE 1,,10028142,98,3.0,,08,931913,Area de entrada de mercancias,,,,,,1290,,Metro,2025-09-06 23:29:24
180682,,CANTO PVC INTRAPLAS ULTRAMAR TEX SOFT 19X1.5 MM 100mxRollo(UE 1000),Recibo,2025-03-18,0.0,5.0,,Large Shelf,MUELLE 1,,10028142,98,5.0,,08,931914,Area de entrada de mercancias,,,,,,1290,,Metro,2025-09-06 23:29:24
180682,,CANTO PVC INTRAPLAS ULTRAMAR TEX SOFT 19X0.45 MM 240mxRollo(UE 2400),Recibo,2024-06-29,0.0,24.0,,Large Shelf,MUELLE 1,,10028138,98,24.0,,08,931915,Area de entrada de mercancias,,,,,,1290,,Metro,2025-09-06 23:29:24
180682,,CANTO PVC INTRAPLAS ULTRAMAR TEX SOFT 19X0.45 MM 240mxRollo(UE 2400),Recibo,2025-03-18,0.0,7.0,,Large Shelf,MUELLE 1,,10028138,98,7.0,,08,931916,Area de entrada de mercancias,,,,,,1290,,Metro,2025-09-06 23:29:24
193810,3.0,PEGAFLEX MAX FACHADAS Y PISCINAS GRIS X 25 KILOS,SIKAS PEGANTES,2025-08-13,0.0,39.0,,Large Shelf,F10M3A20DER,,10028150,98,39.0,,01,907251,Montacargas,10,20.0,,,,1145,,Und,2025-09-06 23:29:24
174161,2.0,VARILLA DE HIERRO 9 MM X 60 X 6 MTS,VARILLAS,2024-09-06,0.0,324.0,,Large Shelf,F31M2.5A10DER,,10004836,98,324.0,,01,565997,Piso,31,10.0,,,,1145,C58085-24,Und,2025-09-06 23:29:24
193779,22.0,MELAMINICO SUPERCOR PB RH ARENA TEX FOREST 183X244X15,MADERAS TORRES,2025-08-13,0.0,40.0,,Large Shelf,F5M22A10,,10029390,98,40.0,,01,907289,Montacargas,5,10.0,,,,1145,,Lámina,2025-09-06 23:29:24
181171,2.0,CANTO PVC REHAU ASERRADO NORDICO 22X0.45 MM (U.E 300 m) 300mxRollo,HERRAJES,2023-11-19,0.0,74.0,,Large Shelf,F2M2A70DER,,10004386,98,74.0,,08,931861,Estantería pesada,2,70.0,,,,1290,,Metro,2025-09-06 23:29:24
