ctxn_balance,ctxn_attribute1,ctxn_primary_uom_code,ctxn_attribute2,ctxn_document_number,cdct_name,codv_invoice,ctxn_organization_id,ctxn_transaction_reference,ctxn_expiration_date,ctxn_secondary_qty,ctxn_secondary_uom_code,ctxn_movement_type,ctxn_transaction_date,ctxn_warehouse_code,ctxn_task_id,ctxn_item_code1,ctxn_item_code2,ctxn_onset_date,ctxn_currency_code,ctxn_primary_qty,ctxn_handling_unit,ctxn_storagebin_code,ctxn_stock_type_code,ctxn_created_on,ctxn_id,ctxn_document_reference,ctxn_created_by,ctxn_item_name1,ctxn_current_cost,ctxn_transaction_group_id,ctxn_batch_number,metadata_fecha_consulta
0.0,,Und,,,,,98,,2028-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10007119,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2088062,,jgomez,VINILICO BLANCO 2027155 BALDE 2.5 GALONES,100464.0,1761976,,2025-09-05 15:37:29
2.0,,Und,,,,,98,,2027-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006381,,,$,2.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088061,,jgomez,COLORANTE UNIVERSAL ZERO VOC NEGRO B 120688 1/4 GALON,50876.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2027-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006381,,,$,-2.0,PLT2179440,Picking,01,12:59:59,2088060,,jgomez,COLORANTE UNIVERSAL ZERO VOC NEGRO B 120688 1/4 GALON,50876.0,1761976,,2025-09-05 15:37:29
1.0,,Und,,,,,98,,2028-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10028476,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088059,,jgomez,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 GALON,82624.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2028-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10028476,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2088058,,jgomez,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 GALON,82624.0,1761976,,2025-09-05 15:37:29
2.0,,Und,,,,,98,,2026-11-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006403,,,$,2.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088057,,jgomez,COLORANTE UNIVERSAL ZERO VOC AZUL FTALO E 120699 1/4 GALON,49394.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-11-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006403,,,$,-2.0,PLT2179440,Picking,01,12:59:59,2088056,,jgomez,COLORANTE UNIVERSAL ZERO VOC AZUL FTALO E 120699 1/4 GALON,49394.0,1761976,,2025-09-05 15:37:29
2.0,,Und,,,,,98,,2027-03-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006389,,,$,2.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088055,,jgomez,COLORANTE UNIVERSAL ZERO VOC  AMARILLO OXIDO C 120692 1/4 GALON,49394.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2027-03-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006389,,,$,-2.0,PLT2179440,Picking,01,12:59:59,2088054,,jgomez,COLORANTE UNIVERSAL ZERO VOC  AMARILLO OXIDO C 120692 1/4 GALON,49394.0,1761976,,2025-09-05 15:37:29
9.0,,Und,,,,,98,,2028-05-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10007045,,,$,9.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088053,,jgomez,INTERVINIL® PRO 200 BLANCO  2596 CUÑETE,144043.44,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2028-05-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10007045,,,$,-9.0,PLT2179440,Picking,01,12:59:59,2088052,,jgomez,INTERVINIL® PRO 200 BLANCO  2596 CUÑETE,144043.44,1761976,,2025-09-05 15:37:29
3.0,,Und,,,,,98,,2027-05-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006313,,,$,3.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088051,,jgomez,ESMALTE PINTULUX TEU BLANCO 11 GALON 1 GALON,74754.36,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2027-05-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006313,,,$,-3.0,PLT2179440,Picking,01,12:59:59,2088050,,jgomez,ESMALTE PINTULUX TEU BLANCO 11 GALON 1 GALON,74754.36,1761976,,2025-09-05 15:37:29
1.0,,Und,,,,,98,,2028-05-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10007037,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088049,,jgomez,VINILTEX® PRO 450 BLANCO 1601 CUÑETE,236813.27,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2028-05-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10007037,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2088048,,jgomez,VINILTEX® PRO 450 BLANCO 1601 CUÑETE,236813.27,1761976,,2025-09-05 15:37:29
2.0,,Und,,,,,98,,2025-12-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005167,,,$,2.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088047,,jgomez,SIKAFLOOR-3 QUARTZ TOP NEUTRO 30  KG      T642266-07,51000.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2025-12-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005167,,,$,-2.0,PLT2179440,Picking,01,12:59:59,2088046,,jgomez,SIKAFLOOR-3 QUARTZ TOP NEUTRO 30  KG      T642266-07,51000.0,1761976,,2025-09-05 15:37:29
1.0,,Und,,,,,98,,2026-02-28,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005389,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088045,,jgomez,ESTUKA PAÑETE  DE 50 KG,45000.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-02-28,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005389,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2088044,,jgomez,ESTUKA PAÑETE  DE 50 KG,45000.0,1761976,,2025-09-05 15:37:29
3.0,,Und,,,,,98,,2026-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10021436,,,$,3.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088043,,jgomez,SIKA TOP - 121 MONOCOMPONENTE DE 50 KG    T121065,235243.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10021436,,,$,-3.0,PLT2179440,Picking,01,12:59:59,2088042,,jgomez,SIKA TOP - 121 MONOCOMPONENTE DE 50 KG    T121065,235243.0,1761976,,2025-09-05 15:37:29
7.0,,Und,,,,,98,,2026-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10007051,,,$,7.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088041,,jgomez,ESTUCO ACRILICO PARA EXTERIOR BLANCO 27060 CANECA 30 KILOS,94816.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10007051,,,$,-7.0,PLT2179440,Picking,01,12:59:59,2088040,,jgomez,ESTUCO ACRILICO PARA EXTERIOR BLANCO 27060 CANECA 30 KILOS,94816.0,1761976,,2025-09-05 15:37:29
4.0,,Und,,,,,98,,2026-07-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10032484,,,$,4.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088039,,jgomez,SIKAMASTIC DE 28 KG,1.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-07-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10032484,,,$,-4.0,PLT2179440,Picking,01,12:59:59,2088038,,jgomez,SIKAMASTIC DE 28 KG,1.0,1761976,,2025-09-05 15:37:29
1.0,,Und,,,,,98,,2028-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006409,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088037,,jgomez,KORAZA PRO 550 BASE PASTEL 27474 CANECA 5 GALONES,311181.27,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2028-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006409,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2088036,,jgomez,KORAZA PRO 550 BASE PASTEL 27474 CANECA 5 GALONES,311181.27,1761976,,2025-09-05 15:37:29
1.0,,Und,,,,,98,,2028-07-29,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006409,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088035,,jgomez,KORAZA PRO 550 BASE PASTEL 27474 CANECA 5 GALONES,311181.27,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2028-07-29,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006409,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2088034,,jgomez,KORAZA PRO 550 BASE PASTEL 27474 CANECA 5 GALONES,311181.27,1761976,,2025-09-05 15:37:29
4.0,,Und,,,,,98,,2026-08-20,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10023552,,,$,4.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088033,,jgomez,MASILLA SUPERMASTICK GALON X 5.6 KILOS,10908.69,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-08-20,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10023552,,,$,-4.0,PLT2179440,Picking,01,12:59:59,2088032,,jgomez,MASILLA SUPERMASTICK GALON X 5.6 KILOS,10908.69,1761976,,2025-09-05 15:37:29
3.0,,Und,,,,,98,,2026-08-20,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10023551,,,$,3.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088031,,jgomez,MASILLA SUPERMASTICK BALDE X 14 KILOS,26210.25,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-08-20,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10023551,,,$,-3.0,PLT2179440,Picking,01,12:59:59,2088030,,jgomez,MASILLA SUPERMASTICK BALDE X 14 KILOS,26210.25,1761976,,2025-09-05 15:37:29
6.0,,Und,,,,,98,,2027-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10030446,,,$,6.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088029,,jgomez,SIKAFILL - 12 POWER GRIS CUÑETE  22 KG,272057.8,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2027-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10030446,,,$,-6.0,PLT2179440,Picking,01,12:59:59,2088028,,jgomez,SIKAFILL - 12 POWER GRIS CUÑETE  22 KG,272057.8,1761976,,2025-09-05 15:37:29
4.0,,Und,,,,,98,,2026-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10030449,,,$,4.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088027,,jgomez,SIKAFILL 7 POWER CUÑETE x 22 KG - GRIS,196452.2,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10030449,,,$,-4.0,PLT2179440,Picking,01,12:59:59,2088026,,jgomez,SIKAFILL 7 POWER CUÑETE x 22 KG - GRIS,196452.2,1761976,,2025-09-05 15:37:29
3.0,,Und,,,,,98,,2026-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10013569,,,$,3.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088025,,jgomez,SIKAWALL-330 ESTUKA ACRILICO CANECA DE 30KG,57900.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10013569,,,$,-3.0,PLT2179440,Picking,01,12:59:59,2088024,,jgomez,SIKAWALL-330 ESTUKA ACRILICO CANECA DE 30KG,57900.0,1761976,,2025-09-05 15:37:29
3.0,,Und,,,,,98,,2028-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10007108,,,$,3.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088023,,jgomez,VINILICO BLANCO 2027155 CANECA 5 GALONES,179221.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2028-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10007108,,,$,-3.0,PLT2179440,Picking,01,12:59:59,2088022,,jgomez,VINILICO BLANCO 2027155 CANECA 5 GALONES,179221.0,1761976,,2025-09-05 15:37:29
2.0,,Und,,,,,98,,2028-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10007047,,,$,2.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088021,,jgomez,KORAZA PRO® 550 BLANCO 2650 CUÑETE,297487.09,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2028-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10007047,,,$,-2.0,PLT2179440,Picking,01,12:59:59,2088020,,jgomez,KORAZA PRO® 550 BLANCO 2650 CUÑETE,297487.09,1761976,,2025-09-05 15:37:29
1.0,,Und,,,,,98,,2026-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10026670,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088019,,jgomez,SIKACERAM-650 BOQUILLA PLUS BLAN/20 X2KG 605954,23736.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10026670,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2088018,,jgomez,SIKACERAM-650 BOQUILLA PLUS BLAN/20 X2KG 605954,23736.0,1761976,,2025-09-05 15:37:29
2.0,,Und,,,,,98,,2026-05-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005349,,,$,2.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088017,,jgomez,ALUMOL DE 0.8 KG,35914.5,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-05-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005349,,,$,-2.0,PLT2179440,Picking,01,12:59:59,2088016,,jgomez,ALUMOL DE 0.8 KG,35914.5,1761976,,2025-09-05 15:37:29
1.0,,Und,,,,,98,,2026-12-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10024433,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088015,,jgomez,SIKAFILL -100SUPER CO GRIS PL GALON  657413,48387.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-12-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10024433,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2088014,,jgomez,SIKAFILL -100SUPER CO GRIS PL GALON  657413,48387.0,1761976,,2025-09-05 15:37:29
3.0,,Und,,,,,98,,2026-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005270,,,$,3.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088013,,jgomez,SIKA ANCHORFIX-4  DE  600 ml,66880.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005270,,,$,-3.0,PLT2179440,Picking,01,12:59:59,2088012,,jgomez,SIKA ANCHORFIX-4  DE  600 ml,66880.0,1761976,,2025-09-05 15:37:29
2.0,,Und,,,,,98,,2025-12-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005539,,,$,2.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088011,,jgomez,SIKA 101 MORTERO PLUS BLANCO X 2KLS S124260,12605.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2025-12-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005539,,,$,-2.0,PLT2179440,Picking,01,12:59:59,2088010,,jgomez,SIKA 101 MORTERO PLUS BLANCO X 2KLS S124260,12605.0,1761976,,2025-09-05 15:37:29
2.0,,Und,,,,,98,,2026-08-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10030792,,,$,2.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088009,,jgomez,SIKASET-123 UNIVERSAL             /6X5KG,60754.5,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-08-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10030792,,,$,-2.0,PLT2179440,Picking,01,12:59:59,2088008,,jgomez,SIKASET-123 UNIVERSAL             /6X5KG,60754.5,1761976,,2025-09-05 15:37:29
1.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005446,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088007,,jgomez,PISTOLA ANCHORFIX -4/3001   T241498,507840.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005446,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2088006,,jgomez,PISTOLA ANCHORFIX -4/3001   T241498,507840.0,1761976,,2025-09-05 15:37:29
10.0,,Und,,,,,98,,2027-04-08,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10014534,,,$,10.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088005,,jgomez,SIKA ANCHORFIX-3001 (AB) x 600ml,98100.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2027-04-08,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10014534,,,$,-10.0,PLT2179440,Picking,01,12:59:59,2088004,,jgomez,SIKA ANCHORFIX-3001 (AB) x 600ml,98100.0,1761976,,2025-09-05 15:37:29
1.0,,Und,,,,,98,,2027-01-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005338,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088003,,jgomez,SIKAFILL POWER 12 ANOS COLOR GRIS X 4.4 KG,65462.6,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2027-01-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005338,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2088002,,jgomez,SIKAFILL POWER 12 ANOS COLOR GRIS X 4.4 KG,65462.6,1761976,,2025-09-05 15:37:29
1.0,,Und,,,,,98,,2027-01-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10022437,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088001,,jgomez,SIKAFILL 7 POWER GALON x 4.2 KG - GRIS (617496),47108.6,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2027-01-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10022437,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2088000,,jgomez,SIKAFILL 7 POWER GALON x 4.2 KG - GRIS (617496),47108.6,1761976,,2025-09-05 15:37:29
2.0,,Und,,,,,98,,2026-12-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005170,,,$,2.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2087999,,jgomez,IGOL IMPRIMANTE DE 16.0 KG,272377.5,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-12-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005170,,,$,-2.0,PLT2179440,Picking,01,12:59:59,2087998,,jgomez,IGOL IMPRIMANTE DE 16.0 KG,272377.5,1761976,,2025-09-05 15:37:29
1.0,,Und,,,,,98,,2026-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10013055,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2087997,,jgomez,SIKADUR - 32 PRIMER  DE 6 KG,297000.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10013055,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2087996,,jgomez,SIKADUR - 32 PRIMER  DE 6 KG,297000.0,1761976,,2025-09-05 15:37:29
1.0,,Und,,,,,98,,2027-01-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005285,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2087995,,jgomez,SIKA TRANSPARENTE 10 ANOS DE 16 KG,292673.0,1761976,3009569024,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2027-01-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005285,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2087994,,jgomez,SIKA TRANSPARENTE 10 ANOS DE 16 KG,292673.0,1761976,3009569024,2025-09-05 15:37:29
1.0,,Und,,,,,98,,2026-02-28,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005273,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2087993,,jgomez,SIKADUR PANEL DE  1  KG,78908.4,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-02-28,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005273,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2087992,,jgomez,SIKADUR PANEL DE  1  KG,78908.4,1761976,,2025-09-05 15:37:29
2.0,,Und,,,,,98,,2026-05-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005268,,,$,2.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2087991,,jgomez,SIKADUR - 32 PRIMER  DE 1 KG,111124.5,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-05-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005268,,,$,-2.0,PLT2179440,Picking,01,12:59:59,2087990,,jgomez,SIKADUR - 32 PRIMER  DE 1 KG,111124.5,1761976,,2025-09-05 15:37:29
1.0,,Und,,,,,98,,2026-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10030804,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2087989,,jgomez,SIKA-1 UNIVERSAL                  /6X4KG,46661.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10030804,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2087988,,jgomez,SIKA-1 UNIVERSAL                  /6X4KG,46661.0,1761976,,2025-09-05 15:37:29
1.0,,Und,,,,,98,,2026-07-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005224,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2087987,,jgomez,ANTISOL BLANCO DE  20 KG,138144.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-07-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005224,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2087986,,jgomez,ANTISOL BLANCO DE  20 KG,138144.0,1761976,,2025-09-05 15:37:29
2.0,,Und,,,,,98,,2026-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005186,,,$,2.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2087985,,jgomez,SIKA IMPER MUR  2 KG,86733.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005186,,,$,-2.0,PLT2179440,Picking,01,12:59:59,2087984,,jgomez,SIKA IMPER MUR  2 KG,86733.0,1761976,,2025-09-05 15:37:29
14.0,,Und,,,,,98,,2026-05-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10023081,,,$,14.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2087983,,jgomez,SIKAFLEX UNIVERSAL BLANCO 300 ML,17836.5,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-05-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10023081,,,$,-14.0,PLT2179440,Picking,01,12:59:59,2087982,,jgomez,SIKAFLEX UNIVERSAL BLANCO 300 ML,17836.5,1761976,,2025-09-05 15:37:29
2.0,,Und,,,,,98,,2026-11-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10030451,,,$,2.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2087981,,jgomez,SIKAFILL 7  POWER CUÑETE x 22 KG - VERDE,1.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-11-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10030451,,,$,-2.0,PLT2179440,Picking,01,12:59:59,2087980,,jgomez,SIKAFILL 7  POWER CUÑETE x 22 KG - VERDE,1.0,1761976,,2025-09-05 15:37:29
1.0,,Und,,,,,98,,2026-07-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10033008,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2087979,,jgomez,SIKAFLEX®-11FC PURFORM BLANCO 300ML( 775050),22455.0,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-07-31,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10033008,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2087978,,jgomez,SIKAFLEX®-11FC PURFORM BLANCO 300ML( 775050),22455.0,1761976,,2025-09-05 15:37:29
5.0,,Und,,,,,98,,2026-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10024169,,,$,5.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2087977,,jgomez,SIKAFLEX UNIVERSAL GRIS 300 ML,17836.5,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10024169,,,$,-5.0,PLT2179440,Picking,01,12:59:59,2087976,,jgomez,SIKAFLEX UNIVERSAL GRIS 300 ML,17836.5,1761976,,2025-09-05 15:37:29
1.0,,Und,,,,,98,,2026-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10033003,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2087975,,jgomez,SIKAFLEX®-1A PLUS NEGRO 300ML( 809913),44674.5,1761976,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10033003,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2087974,,jgomez,SIKAFLEX®-1A PLUS NEGRO 300ML( 809913),44674.5,1761976,,2025-09-05 15:37:29
7.0,,Und,,,,,98,,2026-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10033001,,,$,7.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2087973,,jgomez,SIKAFLEX®-1A PLUS BLANCO 300ML( 809937),33278.0,1761976,,2025-09-05 15:37:29
